Insr	-1.784983313	0.54235361
Rps6kb2	-1.944254623	0.54235361
Gm19121	2.247880526	0.54235361
Mapk7	1.574786093	0.542380845
P2ry6	-1.971744785	0.542380845
Ints9	-1.823345049	0.543046125
Pde3a	-1.770554801	0.543046125
Fam217b	-1.925754463	0.54590702
Gm17076	-2.17476114	0.54590702
Gm42759	-2.17476114	0.54590702
Mrrf	-1.172637669	0.546071623
Stk11	-1.113109114	0.546182968
Gm20522	1.482424067	0.546182968
Foxn3	1.60776027	0.546210246
Atxn7l1	-1.714366575	0.546450962
Tmem234	-0.596505633	0.546450962
Vps13b	1.782499859	0.546450962
2210411M09Rik	1.155462503	0.546450962
Vps9d1	2.130868072	0.546887883
Tmigd3	-1.680701946	0.54798357
Dennd2d	0.642175203	0.548201913
Golm1	-1.059421868	0.548253363
4631405J19Rik	-1.543700654	0.548693397
Iqcc	-1.654758459	0.548891323
Plk4	2.200431968	0.549761186
Aldh16a1	1.233421361	0.55016915
Ogt	2.23037277	0.55016915
Muc5b	-1.387292429	0.550471118
Gm20731	0.705930396	0.5513194
Ldlr	-1.777286915	0.55184778
Amer2	-2.164829714	0.552324404
Nudt5	0.58216924	0.552324404
Dscaml1	-2.257587065	0.552324404
Nrm	-0.900913761	0.552324404
Rps7	-2.164829714	0.552324404
Ankrd17	-1.106400579	0.553179479
Arhgap30	1.845668948	0.553308118
Pbrm1	1.295929928	0.554214136
Col4a3	-1.668689579	0.554447845
Ccdc106	-1.18471207	0.555133973
Szrd1	-1.640835799	0.555133973
Med19	-0.778467116	0.555327111
Gm44752	0.841232039	0.555327111
Nemp1	2.120719296	0.556663712
Angptl2	-0.944315414	0.5566688
Fhl3	-1.942311194	0.5566688
Gna11	-1.800051475	0.5566688
D330023K18Rik	2.180667388	0.5566688
Gm35934	2.180667388	0.5566688
Nudcd1	-1.004841708	0.55748875
Gm4117	-1.027454601	0.55748875
Gm26530	0.480396389	0.557738603
Ddx23	-1.754973735	0.558410376
Ndufa3	-1.754973735	0.558410376
Cacul1	1.825132723	0.558805783
Myh7b	0.845902231	0.55927956
Sugct	1.130329079	0.559623555
Ncor1	0.800444521	0.560048794
Lsm4	-1.285436335	0.560048794
Fam13b	-1.69514569	0.560363771
Pcif1	-0.393368452	0.560778836
Efcab14	-1.629029136	0.561661588
H2-T24	0.976992863	0.561932726
E330009J07Rik	2.170782373	0.562215094
Pcp2	0.838078714	0.562255975
Sort1	1.756046802	0.562255975
Arsa	2.140765621	0.562272751
Plgrkt	2.169770319	0.562331763
Zbtb4	2.169770319	0.562331763
Sap18	-0.934402721	0.562331763
Tlnrd1	-1.935254324	0.562331763
4933416M07Rik	1.052595326	0.562331763
Tor1aip1	0.926319518	0.562372863
Gm23865	-0.677179178	0.564041326
Srrm2	1.175633789	0.564293919
Fcnaos	1.175494918	0.564293919
A230103J11Rik	0.544646036	0.564293919
Slk	2.130865734	0.564654134
Btrc	2.130865734	0.564654134
Gm20604	-1.469603664	0.564749882
Snx3	-1.62199678	0.564952746
Gm27048	1.916869536	0.567121791
Psmb9	1.333558892	0.567761136
AC156273.1	2.069433858	0.567761136
Setdb1	-0.435898899	0.567943473
Sp100	2.090312629	0.567943473
Rheb	2.110392271	0.567943473
Farp2	-0.720640087	0.567943473
Papd7	1.403543582	0.567943473
Bricd5	0.598027517	0.567943473
AC126549.2	-1.455081792	0.567943473
Acvrl1	2.160879149	0.568013254
Mfrp	-1.645727613	0.568773126
Gm15788	-1.645727613	0.568773126
Gm29358	1.122772834	0.568773126
Pea15a	-0.811302309	0.569992867
Mbd6	-1.227817507	0.570032523
Gm43621	-0.808417637	0.570032523
Gm9905	1.028032422	0.570737354
Zfp512b	-1.746883627	0.571328543
mt-Tc	-0.464605872	0.571408097
Wwox	1.884112223	0.572388767
Gm15927	0.774787275	0.572388767
Gm38033	1.874533043	0.572967956
Kpnb1	-1.057999482	0.573070359
Wdfy2	2.048417753	0.573249862
Braf	1.318049397	0.573323226
Rab3c	-1.399579133	0.573396458
Pmm2	-2.076722636	0.573396458
Nrxn1	-1.549560497	0.573396458
Abl1	1.392581448	0.573396458
Zfp846	-1.831111022	0.573396458
Gm19557	1.001983196	0.573396458
4930579G18Rik	0.490912206	0.575123221
Prex2	1.212488247	0.576157095
Gm43164	1.628116384	0.576289137
H2-D1	1.314026892	0.576432055
Slc35a4	2.150960334	0.577143944
Zdhhc12	-1.458351635	0.578662788
Zcchc11	-1.201893089	0.578662788
Gm10248	2.037799366	0.578662788
Rdh5	1.709157002	0.578701787
Gm13204	1.778574327	0.578701787
Gm17259	1.454186575	0.578701787
Ccnt1	-0.7568301	0.578815963
Osmr	-1.922294359	0.578815963
Asic1	1.016660225	0.578815963
Kcmf1	-1.47615101	0.578815963
Filip1l	1.783326369	0.57970743
Ankdd1b	1.009384349	0.57970743
AC142191.1	-1.859482242	0.57970743
Ttll12	-1.822460562	0.579872517
Glb1l	-0.473815401	0.579872517
Saal1	-1.616730389	0.579959057
Efr3a	-1.15090129	0.579959057
AU040320	1.613717789	0.579959057
Lasp1	-1.175323389	0.579959057
AC175538.1	-1.284995606	0.579959057
9430065F17Rik	-1.623633616	0.580240065
Epb41	-1.134901355	0.580870587
Smad3	1.090208001	0.580870587
4930568A12Rik	1.590255412	0.580870587
Ap4m1	-0.363233504	0.58099413
Cubn	1.770018315	0.58099413
Cab39	1.770018315	0.58099413
Pprc1	1.381462293	0.58099413
Myh13	-2.169777278	0.581109366
D830036C21Rik	-2.169777278	0.581109366
Gm12542	1.843691407	0.581378593
Pax9	-1.869058538	0.581540112
Cse1l	1.215173905	0.581540112
Dlg1	-1.313968061	0.581540112
Hoxb8	1.851650964	0.581540112
4931403G20Rik	-1.840786197	0.581540112
Gm9320	-1.869058538	0.581540112
Rbbp7	-1.543099653	0.581747178
Ppp1cb	1.757884869	0.581776836
AC129217.1	0.714663473	0.581995704
Scly	-1.761447102	0.582214474
Csmd2	-1.32947713	0.582214474
Dnm3	-1.243391802	0.582214474
Zfp609	1.174181733	0.582214474
Ubald2	1.859534888	0.582214474
Gm12977	0.723065549	0.582214474
Gm13807	-1.233311024	0.582214474
Mst1	-1.437021783	0.582545671
Mrpl24	0.75741607	0.58262906
Gja1	-1.490033288	0.58262906
Obscn	1.827536616	0.58262906
Trove2	-1.135243901	0.583096732
Napsa	2.110895217	0.584558219
Mtss1	-1.68678446	0.584700062
Neb	-1.362352513	0.584700062
Arid2	-0.98611494	0.584700062
Dnmt3l-ps1	1.749290649	0.584700062
Emilin2	1.492041804	0.584853512
Gm15751	0.797886649	0.585278519
Ubap1	-0.678867495	0.585429025
Bud31	0.753914153	0.585429025
Macrod2	-1.266801511	0.585429025
Ago2	-1.146769141	0.585569715
Prdx1	2.089709469	0.585896692
Ccpg1	0.731116891	0.585896692
Mcmdc2	0.948369077	0.585896692
Brip1os	0.428020857	0.585896692
Gna12	1.581256278	0.586456384
Mertk	2.089579038	0.586456384
Ccdc127	1.581256278	0.586456384
Olfm2	2.089579038	0.586456384
Dnmt3aos	-1.803804836	0.586456384
Gm22781	2.089579038	0.586456384
Gm17709	2.089579038	0.586456384
Adcy5	1.354091455	0.588131291
Prrc2b	1.811027235	0.589360199
Gm43652	-1.895892373	0.589360199
4933408J17Rik	-1.19648123	0.589747899
Tpr	1.156218803	0.59037288
Kcnq1ot1	-0.790513977	0.59037288
Gm20717	2.078954666	0.590473608
Mcm7	1.082137345	0.590972448
Npffr1	-1.804278461	0.590981829
Pfkfb2	1.668727409	0.590981829
Lamp1	1.228700426	0.590981829
Ptpn14	-1.599947792	0.591098254
Tram2	-1.795069186	0.591098254
4930533K18Rik	-1.850472602	0.591098254
Gm26944	1.273105277	0.591098254
Pde6a	-1.263816082	0.591671296
Sh3gl1	-1.184303551	0.591864661
Zfp397	0.927070258	0.591889887
Bahcc1	1.341693306	0.592335692
Nckap5los	1.375272565	0.59336651
Iqcb1	-1.357377072	0.593462713
March8	-1.519608113	0.593462713
1110065P20Rik	0.828597641	0.593462713
Gm45051	0.827587428	0.59359304
Mepce	-1.690502981	0.593642064
Atp5j2	-1.501570764	0.593901674
Acsl5	1.109543998	0.594227779
Jag1	-1.785717668	0.594227779
Leng9	-0.323678011	0.595059732
Ammecr1l	1.568269478	0.595759623
Gstz1	0.932024416	0.595850904
Sorbs1	-1.650712025	0.595850904
Dennd5b	-1.247697355	0.595850904
Gm9877	-1.644930389	0.595850904
Gm37206	0.983214093	0.595850904
Abhd12	2.078805668	0.596396771
Fanci	-0.398114047	0.596396771
Gm16163	1.335955365	0.596396771
Bmpr2	2.059972579	0.596403134
Gm37592	1.634283653	0.596403134
Clec9a	-1.653201601	0.596754848
Jun	1.81852323	0.596754848
Gps1	-0.889765377	0.59716542
Dcun1d3	1.426550665	0.59716542
Acat3	-0.337382757	0.59716542
Gm42477	1.109614725	0.59716542
Cr2	1.674453166	0.597699163
Ssu72	2.02863008	0.597989155
Olfr1219	-1.52153449	0.598471187
Tnik	-1.886480182	0.598675809
Cryzl1	-1.707804614	0.598675809
AC153506.1	1.387643848	0.598675809
Gm11832	-1.673732078	0.599300608
Nkiras2	0.832427331	0.599414156
1810062O18Rik	-0.905522164	0.599414156
Sept4	-1.776163293	0.600109165
Adcy3	0.67412302	0.600330367
Erp29	0.475755605	0.600330367
Arhgap45	1.801192609	0.600330367
Tpp2	1.653826281	0.600330367
Gm26773	0.709307147	0.600330367
Slc26a6	1.41360349	0.601169612
Git2	2.017917031	0.601193182
Srsf1	-1.541345219	0.601207518
C430014B12Rik	0.951181981	0.601207518
Prrc2c	-0.946564901	0.60198182
1110059E24Rik	-1.642312216	0.602442546
Hexdc	-0.494742905	0.602442546
Gadd45a	-1.925362045	0.60293462
Snrpd3	-1.541115214	0.603101072
Anks3	1.440559373	0.603101072
Trem2	1.562271467	0.603101072
Atp2a1	-0.82978586	0.603101072
Hmbs	-1.179429657	0.603101072
B3glct	-1.541115214	0.603101072
Gm10785	1.020815143	0.603101072
Ttyh1	1.200550028	0.603346823
Gtf2i	0.791827404	0.603552444
Notch4	1.011182509	0.603596472
Gm27201	1.407077018	0.603750727
Fndc5	-1.723396759	0.603756697
Ager	-1.880715005	0.60410185
Rhoq	0.73206931	0.60410185
Dok3	-1.880715005	0.60410185
Glrx2	-2.087050133	0.604501251
Abcb10	1.63187132	0.604501251
Kdm2a	-1.289911244	0.604501251
Zfp948	-2.087050133	0.604501251
Fzd10	4.084667505	0.604501251
Gm16133	1.077531804	0.604501251
Gm17324	2.00704626	0.604501251
Ptgr1	-1.665403284	0.604706453
Plpp1	0.695153447	0.604874086
Bbs4	-1.457371365	0.604874086
Stk4	1.539494791	0.605987462
Ikzf2	-1.337530905	0.605987462
Eif3j1	1.007583202	0.605987462
Kmt5c	-1.530034394	0.605987462
Gm26693	1.539494791	0.605987462
AC126408.1	0.789056742	0.605987462
Smim6	1.783898478	0.606626925
Wbp4	1.318752079	0.606740039
Acss2	1.341469161	0.606740039
Lrrc39	0.537965692	0.606740039
4930586N03Rik	1.515459765	0.606740039
Gm16091	0.85578605	0.606740039
Mrpl33	1.125025464	0.606740039
Dnaja3	1.23528242	0.606963211
Tmem208	-0.764717797	0.606963211
Telo2	-1.766305639	0.606963211
Zcchc4	-1.766305639	0.606963211
Pqlc1	-1.716986477	0.606963211
Tle6	-1.548769805	0.606963211
Ifi47	-1.766305639	0.606963211
Fignl2	-0.930196342	0.606963211
Gm26865	1.123377941	0.606963211
Myo19	1.074564957	0.607063917
Gm11592	1.51349458	0.607064243
Rad23a	0.483511704	0.608112038
Pan2	-1.443478905	0.608112038
Nop9	-1.506962563	0.608112038
Vim	0.824827002	0.608112038
Hpgds	1.219227341	0.608112038
Atp2c1	1.995989044	0.608112038
Coq5	-2.039406448	0.608112038
Med26	-1.506962563	0.608112038
1700030K09Rik	0.343431662	0.608112038
Gm22567	-1.622233106	0.608112038
AC129085.3	-0.611068911	0.608112038
Grb2	1.696140825	0.608306928
Galnt6os	1.188892991	0.60930177
Gm26515	-1.041838583	0.609339593
Prrx1	-1.784389163	0.609672858
Zswim5	-1.382002442	0.611031002
mt-Tl2	-0.880078982	0.611031002
Gm43573	1.543992111	0.611031002
Med1	1.705087879	0.611360121
Slc16a3	-0.992574421	0.611503938
Gm9806	-1.26498065	0.611503938
Gm16984	1.114523527	0.611503938
Itga11	-1.522421572	0.612445921
Pdcd2	1.161351005	0.613296103
Ttc19	0.521728056	0.614285963
Gm9939	0.915538032	0.614285963
Syne2	-1.157702171	0.614469452
Rapgef1	-1.353232164	0.614663056
Celf4	-1.503102558	0.615511347
Nt5c3b	-1.284444199	0.61573999
Brd3	-0.926932249	0.61573999
1810012K08Rik	0.509354609	0.615902294
Manf	-1.290338597	0.616035642
Wnt2b	1.224648796	0.616533423
Atad2b	-1.229838415	0.617394108
Hccs	-1.343037121	0.61754855
Gramd4	0.914417447	0.61754855
Tmem131l	-1.33851495	0.617708298
Sync	0.779845729	0.618519101
Neurl2	1.112366181	0.619179329
Ccdc9	-1.349367526	0.619179329
Krcc1	1.704603475	0.619179329
Dleu2	-1.08160498	0.619179329
Gm44065	1.650828898	0.619179329
Tmed1	-0.46690586	0.620231646
Fuz	-0.33753124	0.620334521
Grina	-1.403063292	0.620334521
Fam193a	-1.403063292	0.620334521
Ecm2	-1.29304692	0.620334521
Slc44a2	-1.403063292	0.620334521
Glt8d2	-1.609599906	0.620741993
Prkag2os2	1.086936963	0.620741993
Milr1	1.20802916	0.62093885
Zdhhc5	-0.539439803	0.6210859
Washc4	1.717871402	0.6210859
Gm22478	1.316498828	0.6210859
Prox2os	1.366576553	0.6210859
Gm16853	0.884494965	0.621102943
Snx32	-1.234463218	0.621533604
Ccdc92b	1.745329973	0.622164535
Numa1	-0.686525633	0.622876492
Podxl2	-1.581142676	0.623091275
Aknaos	-1.16100277	0.623091275
Usp33	1.359787829	0.623259674
Gucd1	1.008548018	0.623259674
Ino80dos	0.62309416	0.623259674
9430060I03Rik	-1.230665658	0.62398214
Gm45758	1.380383353	0.62398214
4933434E20Rik	-1.483795378	0.62399978
Mecp2	-1.271300654	0.62399978
Zfp217	-1.332018362	0.62399978
Prkcz2	1.279061511	0.62399978
Kirrel3	-1.323824335	0.624427274
G430095P16Rik	-1.239964494	0.624427274
Mir6340	1.478930643	0.624427274
She	1.191759231	0.62469044
Tmed10	1.387282951	0.625822436
Hspb6	-1.046029535	0.625899779
Stox2	-1.137851306	0.625899779
Eif4h	1.352982031	0.625899779
Qk	1.035302326	0.625899779
Dpy19l3	-1.495194338	0.626476005
Gm17227	1.087225588	0.627101179
Lamtor4	0.929947638	0.62783646
Ak5	1.573312866	0.628419822
G6pdx	1.484508304	0.629307463
Iqsec1	-1.178178714	0.629307463
Ubr5	-1.04227942	0.629307463
Slc31a1	1.548323584	0.629307463
Plekhb2	-1.479804806	0.629325317
Kcnh4	-1.765438099	0.629585184
Plekhg2	-1.328248013	0.629634579
Adgrl1	1.026833398	0.629919727
D430001F17Rik	1.456005613	0.630316636
Aida	0.720218348	0.630853795
Gm9929	0.789936904	0.630857587
Gm44709	-0.280514607	0.630910592
Surf4	0.704336273	0.631027123
Rbm33	-1.386268301	0.631027123
Cnbd2	0.423120139	0.631036771
Polr3h	0.521912105	0.631988173
Vasn	0.345810431	0.631988173
Gm43863	-0.442282935	0.631988173
D7Bwg0826e	0.705178569	0.631988173
Stat3	-0.830092453	0.632126785
Coro2a	1.283296003	0.632126785
Tial1	-1.587625871	0.632126785
Cnot3	-0.993401922	0.632126785
Cntrl	1.125428446	0.632126785
Gm15601	0.539759141	0.632126785
AC061963.1	-0.604592979	0.632454926
Fbxo4	-1.325403731	0.632600466
Gm13025	3.786101335	0.632600466
Gm12898	1.387980142	0.632623652
Nsmaf	1.277406361	0.632665513
Apbb1ip	1.644141434	0.633036864
Usp54	1.228877405	0.633238974
Plekhm1	-1.399159351	0.633503484
Gm26884	-0.895991187	0.633608709
Slc37a2	1.550198604	0.634157654
4933424L21Rik	-1.166036131	0.635274349
Mbd4	1.257531942	0.636033504
AC153524.2	-1.686496611	0.636033504
Zrsr2	-0.722392343	0.636736789
Klf6	1.694750877	0.63691263
Gtpbp2	-1.65818854	0.63691263
Fbrs	1.14871521	0.63691263
Rps2-ps9	1.436559092	0.637099632
Iffo2	1.127951978	0.637379835
Prr33	-0.490135484	0.637379835
Apobr	-0.764817078	0.637901885
Gm10390	-0.812474163	0.637901885
Tfe3	1.453206652	0.638476618
Sdf2	1.171888883	0.638476618
Slc39a13	-0.909845704	0.638476618
Gnb3	-1.647830444	0.638476618
Lrig2	-1.668564837	0.638476618
Gm27553	-1.647830444	0.638476618
Gm15122	0.642154128	0.641107305
Mbtd1	-0.940766343	0.642665614
Fhod1	-0.649012779	0.643844977
Fam221b	-0.534212517	0.644178333
Gm15624	-0.725203338	0.644196309
Rpl8	-1.665653438	0.644546231
Dyrk2	-1.637398779	0.645610705
Iqcd	-1.637398779	0.645610705
Btg1	-1.637398779	0.645610705
Phf12	-1.376154313	0.645610705
CT030161.3	0.857339101	0.64597143
Gm45231	1.325780824	0.646437419
Ppil2	1.584195156	0.646979246
Dgkd	1.05060273	0.646979246
Gm38368	1.646517096	0.646979246
Gm42549	-1.708107051	0.646979246
Dcbld1	-1.679097136	0.647975256
Dglucy	1.574556814	0.647975256
Zmiz2	-1.511795318	0.647975256
Fam196b	0.48394444	0.647975256
Gm20456	1.50386295	0.647975256
Gm6598	1.164267983	0.647975256
Gm44878	0.652211408	0.647975256
Lca5l	1.437112174	0.648951578
Gm44141	1.437112174	0.648951578
Gbp7	1.576480655	0.649442227
Cpsf3	1.576480655	0.649442227
Maip1	1.676285505	0.649544874
Ankle2	1.318843433	0.649544874
Osbpl10	1.416076263	0.649544874
Rgl2	1.035906	0.649544874
Gm17249	1.637246831	0.649544874
Gm34885	-1.803344588	0.649544874
Mdh1	-1.535267391	0.64984767
Spef1	-0.837697228	0.64984767
Prickle1	-1.530367599	0.64984767
Gm10197	0.799169924	0.64984767
Tdo2	1.564855762	0.649939861
Hddc2	-1.630218209	0.650160232
Gm37583	-1.630218209	0.650160232
Gm44789	-1.502588083	0.650160232
Gm45509	-0.843042319	0.650420681
Dnajb3	1.208885433	0.651675007
Mrm1	-1.554210529	0.65178449
Nop58	-1.554210529	0.65178449
Ptpn4	-1.640460099	0.65178449
Gskip	-0.985234284	0.65178449
Nup98	-1.187996295	0.65178449
Fam57a	0.798907144	0.65178449
Fam114a1	-1.619846337	0.651892372
Gm16596	-1.619846337	0.651892372
Grpel1	0.841861694	0.652063141
Inpp5k	1.188545297	0.65232468
Fchsd2	-0.970024671	0.65232468
Emx1	-1.526004058	0.65232468
Rab27a	1.627857614	0.652353812
Nt5c3	-1.626796064	0.652388755
Coa6	-1.420801061	0.652388755
Prmt7	-1.415384728	0.652388755
1700051O22Rik	1.566687586	0.652388755
Ncor2	1.238575555	0.654844188
Cdk19os	1.168813588	0.655840812
Cetn3	-1.507267866	0.656040577
Pip4k2c	-1.401198632	0.65611139
Phf14	-1.18757781	0.656587679
Nfkbil1	1.667021528	0.656587679
Gm11457	-0.400454743	0.656587679
Dock7	-1.311893444	0.657031404
Zfp513	-1.088274067	0.657031404
Gper1	-1.328931557	0.657031404
Zfp180	-1.609276115	0.657031404
Ap2a1	-0.655676989	0.657031404
Gm13940	1.472900183	0.657031404
Gm38058	-1.036835494	0.657031404
Trim59	-1.432665595	0.657083563
Daam2	-0.724758346	0.657083563
Mfsd11	0.484656743	0.657488692
Gm9870	1.004968259	0.658401208
Ctsc	1.496204778	0.65890627
Usp2	-1.004061904	0.659007616
Hexim2	-1.650619662	0.659007616
Bola3	1.403964742	0.659007616
Purb	0.852131622	0.659007616
Homer1	-1.145058653	0.659126931
Tmco6	-1.065538035	0.659184436
Igsf6	1.097844433	0.659415277
Ahdc1	-1.187936457	0.659415277
Gm15849	-1.304383161	0.659415277
AC158990.1	-1.078072229	0.659415277
Dclre1b	1.268713438	0.659721288
Nol3	-1.027489243	0.660633756
Ptch2	-1.717869752	0.660938424
D830050J10Rik	0.881695031	0.661021819
Fndc8	-1.449943414	0.661101641
Arhgef3	-1.470376441	0.661101641
Sod1	1.118581801	0.661101641
Wrb	-1.72485201	0.661101641
Dock5	-1.470376441	0.661101641
Zfand3	-1.470376441	0.661101641
Lgr4	-1.470376441	0.661101641
4921523L03Rik	-1.72485201	0.661101641
Pdzd11	-0.838320332	0.661548438
Grk2	1.395342195	0.661548438
Ucp2	1.395342195	0.661548438
Reep1	-1.175842812	0.661548438
Gm15834	0.907526026	0.662427129
Erh	1.608641496	0.662692861
Plec	1.057070305	0.662692861
Tchh	-1.310097221	0.662692861
4933429H19Rik	1.608641496	0.662692861
Gm15598	0.756593795	0.662963695
Pfn1	0.631131801	0.663429434
Trmt1	-1.136846396	0.664342776
Tmem259	1.055010208	0.664342776
4933431K14Rik	-1.002325562	0.664810424
Srebf1	-0.787090668	0.664977547
Adrb2	-1.644740227	0.665300905
Mrpl19	0.554878776	0.665786693
Xab2	0.979929914	0.665986221
Ulk2	-1.475056555	0.666119365
Rmnd1	-1.125538443	0.666119365
Smchd1	-1.465896941	0.666119365
Arpc5l	1.670506264	0.666119365
Plxna4	-1.507548203	0.666119365
Tle3	-1.156703815	0.666119365
Cnot1	-1.475056555	0.666119365
Prrt3	-1.507548203	0.666119365
1700023H06Rik	-1.367968935	0.666119365
2310015A10Rik	-1.367968935	0.666119365
Gm42928	-1.507548203	0.666119365
Ntn1	-1.38999948	0.667054065
Dis3l	-1.23366244	0.667262448
AC154552.2	-1.073098673	0.667262448
Cdc26	0.968199583	0.667336395
Ptpra	1.378436511	0.667430532
Znhit3	-1.248846221	0.668853496
Tsen34	1.069451158	0.668853496
Rnf122	-1.280012864	0.668853496
Parp10	-1.280012864	0.668853496
Gm43858	1.599679302	0.668853496
Pde6b	-1.236123664	0.668973914
Hmgxb4	-0.981138939	0.668973914
Fam208a	1.720142062	0.668973914
Gm13535	-1.296191481	0.668973914
Zfyve27	-1.460784773	0.669957564
Mok	-1.460784773	0.669957564
Msl1	0.79018866	0.670008514
Rfx1	-1.285788627	0.670658075
Gcc1	-0.83525885	0.670874195
Ptprcap	-1.278313403	0.671505665
Map1a	-0.652759412	0.672150856
Furin	0.576157135	0.673178123
Akap13	-0.72596241	0.673178123
Gm45760	0.756076368	0.673178123
Nlrc3	-0.937976777	0.673371417
Gm45244	-0.889595063	0.673782449
Gm16066	1.589816011	0.673919156
Kif13b	-1.379114181	0.674016959
Men1	-1.200854904	0.674308063
Sgsm3	-0.755861756	0.674308063
Rab7b	-1.270754155	0.674395977
Gm28030	-1.270754155	0.674395977
Casz1	1.032445072	0.674788311
Utrn	-1.348448928	0.674998108
Gm13857	-1.348448928	0.674998108
Loxl3	-0.262294744	0.676393463
BC037034	-0.535804064	0.676393463
Rnf20	-0.699986422	0.676778011
Gm16192	1.133544865	0.676778011
AI661453	-1.359380086	0.676916989
Ppt2	1.41786373	0.676998031
Cbx1	-1.203841634	0.677113393
Mb21d1	1.144170329	0.677113393
Uba7	-1.398245304	0.677113393
Usp47	1.515965873	0.677113393
Fam196a	-0.685047341	0.677113393
Gm9085	1.495090075	0.677113393
Hspe1-ps5	0.901038544	0.677113393
Atxn7l1os1	1.096989412	0.677113962
Pspc1	-1.148588689	0.67781027
Ivns1abp	1.404288703	0.67781027
Gpatch4	-1.148588689	0.67781027
Pced1a	-0.971625241	0.67781027
Slc35d3	-1.58697771	0.67781027
6430550D23Rik	0.373257711	0.67781027
Tkt	-1.325331555	0.677846676
Pabpc1	1.110766337	0.677850297
Cdc14b	-1.474342737	0.677850297
Szt2	1.087363484	0.677850297
Tmod3	-0.967706642	0.677850297
Pepd	-1.175783845	0.677850297
Gm34297	-1.474342737	0.677850297
Npas1	1.484674591	0.678107699
Thap8	1.484674591	0.678107699
Gm12256	-0.905323981	0.678923374
Spon1	-1.345591855	0.679139679
Ppp4r3b	1.541847465	0.67923311
Pmch	-0.719929473	0.67923311
Gm17106	1.541847465	0.67923311
Dedd	-0.464277929	0.679335654
Il17rb	1.045103927	0.681280123
Cap1	0.43332973	0.681280123
Gm26781	1.1412806	0.681528847
Gm26545	-1.542520677	0.68157526
Ranbp9	-0.83650156	0.681642627
Traf4	-0.86400914	0.681813802
Rtel1	1.474232887	0.681813802
Lmo2	-0.594534925	0.683336537
Crtc3	1.531870196	0.683928271
Gm9874	-0.758401807	0.684484811
Brd7	0.520681062	0.684653783
Epha10	-1.450777499	0.684823331
Mtmr11	0.665001717	0.684823331
Ctbs	1.311895419	0.685526176
Mtm1	-1.255197662	0.686776187
Nusap1	1.019727738	0.687146919
Bach2	-1.349637304	0.687146919
Mrpl10	1.463739688	0.687431444
Fosl2	-0.922894503	0.687431444
Zswim4	1.229542885	0.687431444
Arhgap9	1.463739688	0.687431444
Gm11634	1.068749494	0.687431444
AC159632.1	0.858547116	0.687431444
Itgae	-0.77278549	0.687705982
Rmdn3	-0.74943884	0.687838853
Ndufv3	1.239386923	0.688186258
Capn1	-1.589647682	0.688186258
Cspp1	1.200354231	0.688186258
Spag9	-3.232648683	0.688215178
Actr3	1.521752761	0.688215178
Timm8b	1.414720169	0.688215178
Stx3	0.588417809	0.688215178
Pdlim5	-1.275997234	0.688559376
Gm17039	0.623792474	0.688570823
Nrp2	1.39737411	0.69142949
Invs	-0.481520987	0.692032301
Adam22	0.791149549	0.692972714
Rasgrp4	-0.293090257	0.692978163
Mllt11	-0.762417113	0.693049926
Ranbp6	-1.391012608	0.693487505
Tor3a	1.116253327	0.694788633
Apba3	1.376447166	0.696282076
Sec13	1.511461925	0.696319008
Map4	1.115193676	0.696319008
Rasgrp2	-1.245583323	0.698524495
Gm15261	0.644198491	0.698524495
1700084J12Rik	-1.189205561	0.69862542
4430402I18Rik	-1.080770461	0.698662955
Ptprk	1.540392233	0.699271899
Wdfy3	1.096722157	0.699271899
Gm11408	-0.482210262	0.699271899
Gm35585	-0.958434312	0.699356107
Fech	-1.754208927	0.699579556
Asphd1	1.190864371	0.699579556
Lin9	-1.208046105	0.699579556
9130023H24Rik	0.577536403	0.701590356
A230072E10Rik	1.282389497	0.703044429
4932438A13Rik	1.291355392	0.703321665
Trmt13	-0.603360274	0.7037966
Myl6b	-0.972481528	0.7037966
2310068J16Rik	1.442493293	0.7037966
Nrip2	-0.976923752	0.704206445
Usp30	-0.779874353	0.704206445
Haghl	-0.708092255	0.704206445
CT030194.1	0.90128523	0.704213093
Surf1	0.753537538	0.706832036
Rrnad1	-0.232769376	0.706834047
Rhobtb2	-1.237570493	0.706834047
Pkn3	0.731183273	0.706834047
Gm45597	1.49783923	0.706834047
Gm44914	0.516162007	0.707396896
C77080	-0.937246648	0.708382413
Esyt1	0.771062165	0.70870062
Mypop	0.638610099	0.708804062
Adam33	-1.45943819	0.708891038
Rab10	0.710388593	0.709415508
Irf2bpl	1.031242197	0.709788434
Tapt1	-3.087770783	0.709917523
BC106179	0.833408602	0.710596415
Gm26675	-0.449591253	0.71061931
Apc	1.487240758	0.710697032
Ywhab	1.562576958	0.710697032
Supt20	-0.489124388	0.710697032
Cdk11b	-0.678452919	0.710697032
2810474O19Rik	1.334995626	0.710697032
Ttc3	1.010880864	0.710697032
Sem1	1.487240758	0.710697032
Zfp672	-0.962047048	0.710697032
Capn12	-0.275324209	0.710697032
Sept11	-0.995136687	0.710697032
9530034E10Rik	-1.43133206	0.710697032
Gm43714	0.928129571	0.710697032
4921501I09Rik	0.794080083	0.710697032
Gm36236	1.010117441	0.710697032
Gm10382	0.588673326	0.710757158
Hnrnpul2	0.70564698	0.71093798
Tmem143	-0.989957272	0.711181195
Myo9b	1.071537579	0.711181195
Prrc2a	1.071537579	0.711181195
Tesmin	-1.371677904	0.711181195
